"TimeGenerated","MacAddress","ResourceId","Rule","TimeWhenOcurred","SourceIP","DestinationIp","SourcePort","DestinationPort","Protocol","TrafficFlow","TrafficDecision","FlowState","PacketsSourceToDestination","BytessentSourceToDestination","PacketsDestinationToSource","BytessentDestinationToSource"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","DefaultRule_AllowVnetOutBound","1/09/2021 7:00:05 AM","10.20.19.71","34.198.124.168","41592","80","T","O","A","C","5","338","5","1314"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","DefaultRule_AllowVnetOutBound","1/09/2021 7:00:19 AM","10.20.19.71","23.202.230.89","35842","80","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionAppNTP","1/09/2021 7:00:05 AM","10.20.19.71","10.30.20.6","123","123","U","O","A","C","1","90","1","90"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionAppNTP","1/09/2021 7:00:35 AM","10.20.19.71","10.30.20.5","123","123","U","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 6:59:53 AM","10.20.19.71","10.20.19.6","49434","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:05 AM","10.20.19.71","10.20.19.6","44690","443","T","O","A","C","8","1100","8","5263"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:05 AM","10.20.19.71","10.20.19.6","49434","443","T","O","A","C","1","74","9","5440"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:05 AM","10.20.19.71","10.20.19.6","49260","443","T","O","A","C","8","1100","8","5263"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:05 AM","10.20.19.71","10.20.19.6","44314","443","T","O","A","C","1","74","2","140"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:05 AM","10.20.19.71","10.20.19.6","46318","443","T","O","A","C","9","2599","9","5440"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:05 AM","10.20.19.71","10.20.19.6","49302","443","T","O","A","C","9","2594","9","5440"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:05 AM","10.20.19.71","10.20.19.6","48604","443","T","O","A","C","9","2599","9","5440"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:05 AM","10.20.19.71","10.20.19.6","48934","443","T","O","A","C","9","2599","9","5440"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:11 AM","10.20.19.71","10.20.19.6","49434","443","T","O","A","E","0","0","0","0"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:13 AM","10.20.19.71","10.20.19.6","49808","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:16 AM","10.20.19.71","10.20.19.6","49870","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:27 AM","10.20.19.71","10.20.19.6","44314","443","T","O","A","E","0","0","0","0"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:29 AM","10.20.19.71","10.20.19.6","50524","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:29 AM","10.20.19.71","10.20.19.6","50584","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:31 AM","10.20.19.71","10.20.19.6","49808","443","T","O","A","E","9","2599","1","74"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:33 AM","10.20.19.71","10.20.19.6","50644","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AccellionWebToApp","1/09/2021 7:00:34 AM","10.20.19.71","10.20.19.6","49870","443","T","O","A","E","4","272","1","74"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 6:59:39 AM","10.20.19.71","13.70.72.234","52328","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 6:59:39 AM","10.20.19.71","13.70.72.234","52330","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 6:59:50 AM","10.20.19.71","13.70.72.234","52370","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 6:59:50 AM","10.20.19.71","13.70.72.234","52372","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 6:59:51 AM","10.20.19.71","13.70.72.234","52280","443","T","O","A","E","10","3445","10","5019"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 6:59:54 AM","10.20.19.71","13.70.72.234","52298","443","T","O","A","E","10","4496","10","5019"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 6:59:55 AM","10.20.19.71","13.70.72.234","46924","443","T","O","A","E","0","0","0","0"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 6:59:56 AM","10.20.19.71","13.70.72.234","46934","443","T","O","A","E","0","0","0","0"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 6:59:56 AM","10.20.19.71","13.70.72.234","52434","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 6:59:57 AM","10.20.19.71","13.70.72.234","52328","443","T","O","A","E","10","3814","1","66"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 6:59:57 AM","10.20.19.71","13.70.72.234","52330","443","T","O","A","E","10","3814","1","66"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 7:00:05 AM","10.20.19.71","13.70.72.234","52372","443","T","O","A","C","7","3691","1","66"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 7:00:05 AM","10.20.19.71","13.70.72.234","52434","443","T","O","A","C","7","4205","10","5019"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 7:00:05 AM","10.20.19.71","13.70.72.234","52370","443","T","O","A","C","10","4058","1","66"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 7:00:08 AM","10.20.19.71","13.70.72.234","52370","443","T","O","A","E","0","0","0","0"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 7:00:10 AM","10.20.19.71","13.70.72.234","52632","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 7:00:14 AM","10.20.19.71","13.70.72.234","52434","443","T","O","A","E","0","0","0","0"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 7:00:16 AM","10.20.19.71","13.70.72.234","52816","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 7:00:28 AM","10.20.19.71","13.70.72.234","52632","443","T","O","A","E","21","20104","14","5259"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 7:00:33 AM","10.20.19.71","13.70.72.234","53582","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 7:00:34 AM","10.20.19.71","13.70.72.234","52816","443","T","O","A","E","12","8171","10","5019"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_AllowAzureMonitorOut","1/09/2021 7:00:36 AM","10.20.19.71","13.70.72.234","53638","443","T","O","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:38 AM","10.20.19.6","10.20.19.71","55770","443","T","I","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:40 AM","10.20.17.69","10.20.19.71","57996","1270","T","I","A","E","0","0","0","0"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:41 AM","10.20.19.6","10.20.19.71","55652","443","T","I","A","E","1","74","1","74"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:43 AM","10.20.19.6","10.20.19.71","55794","443","T","I","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:43 AM","10.20.19.6","10.20.19.71","54380","443","T","I","A","E","46","31097","39","23502"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:43 AM","10.20.19.6","10.20.19.71","53210","443","T","I","A","E","221","165941","166","92987"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:44 AM","10.20.19.6","10.20.19.71","55662","443","T","I","A","E","8","1100","8","5263"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:46 AM","10.20.19.6","10.20.19.71","55680","443","T","I","A","E","11","3351","9","5438"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:46 AM","10.20.19.6","10.20.19.71","50920","443","T","I","A","E","138","108122","116","70197"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:46 AM","10.20.19.6","10.20.19.71","54830","443","T","I","A","E","52","52375","35","26018"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:47 AM","10.20.19.6","10.20.19.71","52022","443","T","I","A","E","70","55347","60","35446"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:47 AM","10.20.19.6","10.20.19.71","55046","443","T","I","A","E","16","8757","9","3244"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:47 AM","10.20.19.6","10.20.19.71","54352","443","T","I","A","E","37","24193","28","16348"
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:48 AM","10.20.19.6","10.20.19.71","55818","443","T","I","A","B","","","",""
"1/09/2021 7:00:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 6:59:49 AM","10.20.19.6","10.20.19.71","55702","443","T","I","A","E","1","74","1","74"
